KLA-Tencor,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Lot ID:          51_21_A8_FM13T_WNIR_DG_V4_S1,,,,,,,,,,,,,,,,,,
Start Time:      10/18/2018 2:10:27 PM,,,,,,,,,,,,,,,,,,
End Time:        10/18/2018 3:47:41 PM,,,,,,,,,,,,,,,,,,
Tool Recipe ID:  KT_APPS\B16R_51_21\BSL20181017\OriginalPOR\51_21_A8_FM13T_WNIR_DG_V4_S1,,,,,,,,,,,,,,,,,,
Analysis Set:    W1F1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
WaferNum,WaferExeNum,WaferStageID,WaferID,TestNumber,ElementIndexX,ElementIndexY,FieldX,FieldY,FieldXPos,FieldYPos,ScanDirection,TargetX,TargetY,OverlayX,OverlayY,DataType,FlyerFlag,TestLabel
1,1,NA,1,5,0,0,1,4,10.675,114.677,,21.228,0.536,1.4674523,-1.2522342,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,1,4,10.675,114.677,,10.734,0.498,0.1711804,0.2711161,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,1,4,10.675,114.677,,0.08,14.818,-1.1271054,-0.5033095,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,1,4,10.675,114.677,,21.228,15.736,2.0534934,2.5313114,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,1,4,10.675,114.677,,5.17,7.68,-0.1940044,-3.3513705,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,1,4,10.675,114.677,,5.17,22.918,-1.9695814,-7.1865891,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,1,4,10.675,114.677,,15.824,22.918,1.9454148,-13.2095266,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,1,4,10.675,114.677,,15.824,7.68,3.9660146,-2.1085314,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,1,-5,10.675,-159.627,,0.08,30.026,-5.7174249,-4.6317899,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,1,-5,10.675,-159.627,,21.228,30.026,-2.1018266,-7.8388782,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,1,-5,10.675,-159.627,,10.734,30.056,-1.691665,-7.8086797,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,1,-5,10.675,-159.627,,5.17,22.918,-8.2750613,-5.0418194,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,1,-5,10.675,-159.627,,15.824,22.918,-5.949022,-9.5897244,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,1,-4,10.675,-129.149,,10.127,15.333,-6.8814515,2.1092025,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,1,-4,10.675,-129.149,,0.08,0.536,-9.7485552,6.4624945,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,1,-4,10.675,-129.149,,0.08,30.026,-6.239693,5.6424355,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,1,-4,10.675,-129.149,,21.228,30.026,0.6706244,5.5135882,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,1,-4,10.675,-129.149,,21.228,0.536,-4.7527731,5.3927939,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,1,-4,10.675,-129.149,,10.734,0.498,-6.1329569,6.8483651,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,1,-4,10.675,-129.149,,0.08,14.818,-5.669763,3.3171454,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,1,-4,10.675,-129.149,,10.734,30.056,-1.8964101,-0.7294633,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,1,-4,10.675,-129.149,,21.228,15.736,-3.5303437,8.9166317,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,1,-4,10.675,-129.149,,5.17,7.68,-6.3242762,2.2642219,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,1,-4,10.675,-129.149,,5.17,22.918,-4.5003659,3.2312472,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,1,-4,10.675,-129.149,,15.824,22.918,-0.8250224,1.1911659,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,1,-4,10.675,-129.149,,15.824,7.68,-3.5880752,-1.1207026,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,1,-3,10.675,-98.671,,10.127,15.333,-4.4171252,1.2367993,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,1,-3,10.675,-98.671,,0.08,0.536,-6.5229797,8.7146369,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,1,-3,10.675,-98.671,,0.08,30.026,-2.8160852,-5.2102603,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,1,-3,10.675,-98.671,,21.228,30.026,6.2746003,-3.4372686,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,1,-3,10.675,-98.671,,21.228,0.536,-1.9017806,8.1039547,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,1,-3,10.675,-98.671,,10.734,0.498,-3.9807832,7.3650962,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,1,-3,10.675,-98.671,,0.08,14.818,-3.3249273,-0.6851721,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,1,-3,10.675,-98.671,,10.734,30.056,1.0049295,-6.5423529,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,1,-3,10.675,-98.671,,21.228,15.736,1.2345127,7.6254751,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,1,-3,10.675,-98.671,,5.17,7.68,-6.5538593,1.8696272,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,1,-3,10.675,-98.671,,5.17,22.918,-3.9398341,-4.6411851,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,1,-3,10.675,-98.671,,15.824,22.918,3.1678441,-1.6159592,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,1,-3,10.675,-98.671,,15.824,7.68,1.7433547,1.2656557,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,1,-2,10.675,-68.193,,10.127,15.333,-2.8865712,-17.5118165,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,1,-2,10.675,-68.193,,0.08,0.536,-5.8067073,-7.6986227,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,1,-2,10.675,-68.193,,0.08,30.026,-0.9572676,-14.4121008,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,1,-2,10.675,-68.193,,21.228,30.026,8.7503386,-11.0620725,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,1,-2,10.675,-68.193,,21.228,0.536,0.7753464,-4.5794457,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,1,-2,10.675,-68.193,,10.734,0.498,-3.9008989,-4.6297766,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,1,-2,10.675,-68.193,,0.08,14.818,-1.8245816,-17.3883379,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,1,-2,10.675,-68.193,,10.734,30.056,3.5451122,-16.9112004,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,1,-2,10.675,-68.193,,21.228,15.736,4.2446023,-8.5562622,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,1,-2,10.675,-68.193,,5.17,7.68,-1.489605,-13.2538178,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,1,-2,10.675,-68.193,,5.17,22.918,-2.7717797,-17.2091597,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,1,-2,10.675,-68.193,,15.824,22.918,9.0504077,-16.8964367,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,1,-2,10.675,-68.193,,15.824,7.68,4.1277969,-9.434705,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,1,-1,10.675,-37.714,,10.127,15.333,-1.044536,-15.8898176,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,1,-1,10.675,-37.714,,0.08,0.536,-2.688539,-16.3723237,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,1,-1,10.675,-37.714,,0.08,30.026,2.5052753,-10.1742345,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,1,-1,10.675,-37.714,,21.228,0.536,8.1992049,-14.7764969,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,1,-1,10.675,-37.714,,10.734,0.498,2.0696044,-15.3462433,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,1,-1,10.675,-37.714,,0.08,14.818,-3.1839552,-18.2694651,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,1,-1,10.675,-37.714,,10.734,30.056,11.5778358,-11.936489,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,1,-1,10.675,-37.714,,21.228,15.736,8.1710105,-10.449377,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,1,-1,10.675,-37.714,,5.17,7.68,-1.0136564,-19.2452146,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,1,-1,10.675,-37.714,,5.17,22.918,2.5166873,-14.6174511,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,1,-1,10.675,-37.714,,15.824,22.918,8.624135,-13.8376568,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,1,-1,10.675,-37.714,,15.824,7.68,7.5413352,-16.6508217,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,0,31.983,-7.236,,10.127,15.333,6.7867989,1.8266781,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,0,31.983,-7.236,,0.08,0.536,5.6301565,-4.5183775,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,0,31.983,-7.236,,0.08,30.026,8.0958253,12.2109604,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,0,31.983,-7.236,,21.228,30.026,13.1130889,6.9094333,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,0,31.983,-7.236,,21.228,0.536,11.2092945,-4.0170812,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,0,31.983,-7.236,,10.734,0.498,7.7695757,-3.2748674,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,0,31.983,-7.236,,0.08,14.818,10.322513,2.1997982,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,0,31.983,-7.236,,10.734,30.056,10.7145497,3.0829386,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,0,31.983,-7.236,,21.228,15.736,11.9537614,6.7497164,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,0,31.983,-7.236,,5.17,7.68,9.9902217,-4.082847,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,0,31.983,-7.236,,5.17,22.918,11.176401,5.2095893,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,2,0,31.983,-7.236,,15.824,22.918,12.454548,4.2150496,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,1,31.983,23.242,,10.127,15.333,1.5600911,7.1322317,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,1,31.983,23.242,,0.08,0.536,5.0582126,11.8237476,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,1,31.983,23.242,,0.08,30.026,2.8731453,13.1585245,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,1,31.983,23.242,,21.228,30.026,3.9405054,8.1603253,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,1,31.983,23.242,,21.228,0.536,7.842747,5.6739762,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,1,31.983,23.242,,10.734,0.498,7.3701548,6.9644619,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,1,31.983,23.242,,0.08,14.818,3.0584229,9.671596,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,1,31.983,23.242,,10.734,30.056,3.0194878,5.5357338,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,1,31.983,23.242,,21.228,15.736,6.4894149,11.1640766,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,1,31.983,23.242,,5.17,7.68,3.9102971,8.7374536,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,1,31.983,23.242,,5.17,22.918,3.4450892,10.592317,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,2,1,31.983,23.242,,15.824,22.918,6.3994613,8.2770931,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,2,1,31.983,23.242,,15.824,7.68,9.5142731,6.1135331,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,2,31.983,53.72,,10.127,15.333,-5.5529575,-2.6568033,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,2,31.983,53.72,,0.08,0.536,-2.1971506,8.1858263,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,2,31.983,53.72,,0.08,30.026,-4.4694863,-6.0457542,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,2,31.983,53.72,,21.228,30.026,-1.7655076,-3.787572,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,2,31.983,53.72,,21.228,0.536,2.5764327,3.2003776,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,2,31.983,53.72,,10.734,0.498,-1.1552998,4.5304569,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,2,31.983,53.72,,0.08,14.818,-2.4435161,2.2206016,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,2,31.983,53.72,,10.734,30.056,-4.19157,-8.699202,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,2,31.983,53.72,,21.228,15.736,-0.1503702,0,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,2,31.983,53.72,,5.17,7.68,-2.5321271,4.3935568,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,2,31.983,53.72,,5.17,22.918,-4.7796249,-3.7969671,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,2,2,31.983,53.72,,15.824,22.918,0.0825694,-4.2378663,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,2,2,31.983,53.72,,15.824,7.68,3.6155983,-0.1214654,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,3,31.983,84.198,,10.127,15.333,-5.6241148,-8.3542673,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,3,31.983,84.198,,0.08,0.536,-4.2023107,-4.3881881,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,3,31.983,84.198,,0.08,30.026,-3.0463396,-5.7927572,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,3,31.983,84.198,,21.228,30.026,1.1707396,-0.0402648,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,3,31.983,84.198,,21.228,0.536,-1.146573,-4.9169986,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,3,31.983,84.198,,10.734,0.498,-0.4967587,-4.3378571,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,3,31.983,84.198,,0.08,14.818,-3.8639777,-5.8008102,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,3,31.983,84.198,,10.734,30.056,0.8807399,-8.3072917,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,3,31.983,84.198,,21.228,15.736,-1.584929,-0.5637067,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,3,31.983,84.198,,5.17,7.68,-4.3842318,-5.4364141,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,3,31.983,84.198,,5.17,22.918,-5.0756663,-7.0007001,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,2,3,31.983,84.198,,15.824,22.918,-1.7111326,-9.1830503,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,2,3,31.983,84.198,,15.824,7.68,0.5464347,-8.6018955,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,4,31.983,114.677,,10.127,15.333,-4.3835605,-4.4344926,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,4,31.983,114.677,,0.08,0.536,-5.4871705,1.2643135,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,4,31.983,114.677,,21.228,0.536,1.2633784,5.9061696,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,4,31.983,114.677,,10.734,0.498,-1.4661097,0.1154257,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,4,31.983,114.677,,0.08,14.818,1.360045,-1.8099011,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,4,31.983,114.677,,21.228,15.736,-6.073883,-6.162522,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,4,31.983,114.677,,5.17,7.68,-2.2877755,0.2630632,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,2,4,31.983,114.677,,15.824,7.68,4.8494397,0.0650947,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,-5,31.983,-159.627,,0.08,30.026,-6.178605,-5.2995139,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,-5,31.983,-159.627,,21.228,30.026,-7.6809646,-1.1153339,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,-5,31.983,-159.627,,10.734,30.056,-2.4274051,-12.2022364,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,-5,31.983,-159.627,,5.17,22.918,-19.2588005,5.3236728,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,-4,31.983,-129.149,,10.127,15.333,-7.4768908,-3.1158216,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,-4,31.983,-129.149,,0.08,0.536,-9.3417501,6.4168611,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,-4,31.983,-129.149,,0.08,30.026,-5.1918005,1.0884908,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,-4,31.983,-129.149,,21.228,30.026,0.8827538,-0.8804561,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,-4,31.983,-129.149,,21.228,0.536,-12.4659599,3.9385649,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,-4,31.983,-129.149,,10.734,0.498,-11.2985769,1.5609307,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,-4,31.983,-129.149,,0.08,14.818,-7.876983,0.9066282,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,-4,31.983,-129.149,,10.734,30.056,-1.3667579,-4.7183591,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,-4,31.983,-129.149,,21.228,15.736,-4.6292548,3.2923155,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,-4,31.983,-129.149,,5.17,7.68,-8.2965427,-1.6273675,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,-4,31.983,-129.149,,5.17,22.918,-6.4397391,0.2845377,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,2,-4,31.983,-129.149,,15.824,22.918,0.7270132,-2.4789673,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,2,-4,31.983,-129.149,,15.824,7.68,-3.5182604,-5.6256584,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,-3,31.983,-98.671,,10.127,15.333,-6.1598088,-0.7220814,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,-3,31.983,-98.671,,0.08,0.536,-9.9063097,7.3348977,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,-3,31.983,-98.671,,0.08,30.026,-0.3987496,-5.0250424,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,-3,31.983,-98.671,,21.228,30.026,3.3034458,-2.2783145,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,-3,31.983,-98.671,,21.228,0.536,-3.1530756,3.0252258,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,-3,31.983,-98.671,,10.734,0.498,-6.2866837,5.7424263,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,-3,31.983,-98.671,,0.08,14.818,-4.8373564,-0.9656833,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,-3,31.983,-98.671,,10.734,30.056,-0.0839119,-6.0068316,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,-3,31.983,-98.671,,21.228,15.736,0.1268749,4.2398795,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,-3,31.983,-98.671,,5.17,7.68,-7.497701,-0.812006,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,-3,31.983,-98.671,,5.17,22.918,-2.7711084,-3.2366159,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,2,-3,31.983,-98.671,,15.824,22.918,2.7053214,-2.4434001,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,2,-3,31.983,-98.671,,15.824,7.68,-2.6757844,1.2696822,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,-2,31.983,-68.193,,10.127,15.333,-1.584929,-12.942437,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,-2,31.983,-68.193,,0.08,0.536,-3.8243712,-4.3720821,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,-2,31.983,-68.193,,0.08,30.026,5.2750411,-13.8369858,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,-2,31.983,-68.193,,21.228,30.026,7.9803625,-6.8382989,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,-2,31.983,-68.193,,21.228,0.536,-3.2282607,-2.6272758,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,-2,31.983,-68.193,,10.734,0.498,-3.4893947,-4.5881697,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,-2,31.983,-68.193,,0.08,14.818,1.7896741,-14.2517129,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,-2,31.983,-68.193,,10.734,30.056,7.1305023,-17.2615038,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,-2,31.983,-68.193,,21.228,15.736,1.6386327,-4.0096993,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,-2,31.983,-68.193,,5.17,7.68,-1.0203693,-9.1058761,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,-2,31.983,-68.193,,5.17,22.918,2.8368954,-14.6409389,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,2,-2,31.983,-68.193,,15.824,22.918,4.7326343,-10.6090939,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,2,-2,31.983,-68.193,,15.824,7.68,3.4027975,-10.1601419,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,2,-1,31.983,-37.714,,10.127,15.333,4.4916391,-8.9246847,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,2,-1,31.983,-37.714,,0.08,0.536,0.6021522,-13.2967669,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,2,-1,31.983,-37.714,,0.08,30.026,9.5968424,-0.9321293,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,2,-1,31.983,-37.714,,21.228,30.026,12.8392003,1.4871119,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,2,-1,31.983,-37.714,,21.228,0.536,3.9915239,-9.2837121,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,2,-1,31.983,-37.714,,10.734,0.498,4.339255,-11.1613923,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,2,-1,31.983,-37.714,,0.08,14.818,3.4021262,-15.8777382,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,2,-1,31.983,-37.714,,10.734,30.056,12.5874644,-3.5701423,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,2,-1,31.983,-37.714,,21.228,15.736,9.7713793,-2.9641576,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,2,-1,31.983,-37.714,,5.17,7.68,2.4368032,-13.5745938,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,2,-1,31.983,-37.714,,5.17,22.918,5.5851797,-9.5575126,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,2,-1,31.983,-37.714,,15.824,22.918,12.5646404,-5.1015455,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,2,-1,31.983,-37.714,,15.824,7.68,9.9747818,-10.7325725,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,3,0,53.291,-7.236,,10.127,15.333,1.6520586,-1.200561,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,3,0,53.291,-7.236,,0.08,0.536,7.1627244,-3.2097727,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,3,0,53.291,-7.236,,0.08,30.026,6.646498,8.9193161,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,3,0,53.291,-7.236,,21.228,30.026,0.7303696,3.7741504,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,3,0,53.291,-7.236,,21.228,0.536,-0.1161341,-3.7513337,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,3,0,53.291,-7.236,,10.734,0.498,2.1864099,-1.2824327,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,3,0,53.291,-7.236,,0.08,14.818,8.5469361,0.4583472,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,3,0,53.291,-7.236,,10.734,30.056,2.2871043,0.0664369,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,3,0,53.291,-7.236,,21.228,15.736,1.1445591,4.7861382,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,3,0,53.291,-7.236,,5.17,7.68,6.4531649,-1.301894,Raw,None,(REGXY_RET1)
1,1,NA,1,11,0,0,3,0,53.291,-7.236,,5.17,22.918,4.9521479,3.2359448,Raw,None,(REGXY_RET1)
1,1,NA,1,12,0,0,3,0,53.291,-7.236,,15.824,22.918,6.2813132,1.3797392,Raw,None,(REGXY_RET1)
1,1,NA,1,13,0,0,3,0,53.291,-7.236,,15.824,7.68,7.5453629,-1.1086232,Raw,None,(REGXY_RET1)
1,1,NA,1,1,0,0,3,1,53.291,23.242,,10.127,15.333,-0.842476,1.9790131,Raw,None,(REGXY_RET1)
1,1,NA,1,2,0,0,3,1,53.291,23.242,,0.08,0.536,6.1269153,7.6657398,Raw,None,(REGXY_RET1)
1,1,NA,1,3,0,0,3,1,53.291,23.242,,0.08,30.026,-0.7417817,7.5053518,Raw,None,(REGXY_RET1)
1,1,NA,1,4,0,0,3,1,53.291,23.242,,21.228,30.026,-2.029998,0.8381781,Raw,None,(REGXY_RET1)
1,1,NA,1,5,0,0,3,1,53.291,23.242,,21.228,0.536,4.0284451,-0.7536221,Raw,None,(REGXY_RET1)
1,1,NA,1,6,0,0,3,1,53.291,23.242,,10.734,0.498,3.8673342,-0.0315407,Raw,None,(REGXY_RET1)
1,1,NA,1,7,0,0,3,1,53.291,23.242,,0.08,14.818,2.2508543,5.7135698,Raw,None,(REGXY_RET1)
1,1,NA,1,8,0,0,3,1,53.291,23.242,,10.734,30.056,-2.8342102,-0.6804745,Raw,None,(REGXY_RET1)
1,1,NA,1,9,0,0,3,1,53.291,23.242,,21.228,15.736,0.2235414,5.2116025,Raw,None,(REGXY_RET1)
1,1,NA,1,10,0,0,3,1,53.291,23.242,,5.17,7.68,0.9626379,4.9008927,Raw,None,(REGXY_RET1)
